,train_feature,fold,layer,condition,accuracy
1816,impossible,3,25,impossible,0.7857142857142857
1817,impossible,3,25,inconceivable,0.8571428571428571
1818,impossible,3,25,syntactic,0.8214285714285714
1819,impossible,3,25,train,0.8839285714285714
1820,inconceivable,3,0,improbable,0.4642857142857143
1821,inconceivable,3,0,impossible,0.42857142857142855
1822,inconceivable,3,0,inconceivable,0.9285714285714286
1823,inconceivable,3,0,syntactic,0.7142857142857143
1824,inconceivable,3,0,train,0.9553571428571429
1825,inconceivable,3,1,improbable,0.5
1826,inconceivable,3,1,impossible,0.32142857142857145
1827,inconceivable,3,1,inconceivable,0.8214285714285714
1828,inconceivable,3,1,syntactic,0.8214285714285714
1829,inconceivable,3,1,train,0.875
1830,inconceivable,3,2,improbable,0.5357142857142857
1831,inconceivable,3,2,impossible,0.5357142857142857
1832,inconceivable,3,2,inconceivable,0.8571428571428571
1833,inconceivable,3,2,syntactic,0.9285714285714286
1834,inconceivable,3,2,train,0.9017857142857143
1835,inconceivable,3,3,improbable,0.5
1836,inconceivable,3,3,impossible,0.6428571428571429
1837,inconceivable,3,3,inconceivable,1.0
1838,inconceivable,3,3,syntactic,1.0
1839,inconceivable,3,3,train,1.0
1840,inconceivable,3,4,improbable,0.6071428571428571
1841,inconceivable,3,4,impossible,0.6428571428571429
1842,inconceivable,3,4,inconceivable,0.9642857142857143
1843,inconceivable,3,4,syntactic,1.0
1844,inconceivable,3,4,train,1.0
1845,inconceivable,3,5,improbable,0.5714285714285714
1846,inconceivable,3,5,impossible,0.6785714285714286
1847,inconceivable,3,5,inconceivable,0.9642857142857143
1848,inconceivable,3,5,syntactic,1.0
1849,inconceivable,3,5,train,0.9910714285714286
1850,inconceivable,3,6,improbable,0.6428571428571429
1851,inconceivable,3,6,impossible,0.75
1852,inconceivable,3,6,inconceivable,1.0
1853,inconceivable,3,6,syntactic,1.0
1854,inconceivable,3,6,train,0.9910714285714286
1855,inconceivable,3,7,improbable,0.5357142857142857
1856,inconceivable,3,7,impossible,0.7857142857142857
1857,inconceivable,3,7,inconceivable,1.0
1858,inconceivable,3,7,syntactic,1.0
1859,inconceivable,3,7,train,0.9910714285714286
1860,inconceivable,3,8,improbable,0.5
1861,inconceivable,3,8,impossible,0.6785714285714286
1862,inconceivable,3,8,inconceivable,0.9642857142857143
1863,inconceivable,3,8,syntactic,1.0
1864,inconceivable,3,8,train,0.9910714285714286
1865,inconceivable,3,9,improbable,0.5357142857142857
1866,inconceivable,3,9,impossible,0.75
1867,inconceivable,3,9,inconceivable,0.9642857142857143
1868,inconceivable,3,9,syntactic,1.0
1869,inconceivable,3,9,train,1.0
1870,inconceivable,3,10,improbable,0.4642857142857143
1871,inconceivable,3,10,impossible,0.75
1872,inconceivable,3,10,inconceivable,0.9642857142857143
1873,inconceivable,3,10,syntactic,1.0
1874,inconceivable,3,10,train,1.0
1875,inconceivable,3,11,improbable,0.6428571428571429
1876,inconceivable,3,11,impossible,0.7142857142857143
1877,inconceivable,3,11,inconceivable,1.0
1878,inconceivable,3,11,syntactic,1.0
1879,inconceivable,3,11,train,1.0
1880,inconceivable,3,12,improbable,0.6785714285714286
1881,inconceivable,3,12,impossible,0.7857142857142857
1882,inconceivable,3,12,inconceivable,1.0
1883,inconceivable,3,12,syntactic,1.0
1884,inconceivable,3,12,train,1.0
1885,inconceivable,3,13,improbable,0.6428571428571429
1886,inconceivable,3,13,impossible,0.8214285714285714
1887,inconceivable,3,13,inconceivable,1.0
1888,inconceivable,3,13,syntactic,1.0
1889,inconceivable,3,13,train,1.0
1890,inconceivable,3,14,improbable,0.6428571428571429
1891,inconceivable,3,14,impossible,0.7857142857142857
1892,inconceivable,3,14,inconceivable,0.9642857142857143
1893,inconceivable,3,14,syntactic,1.0
1894,inconceivable,3,14,train,1.0
1895,inconceivable,3,15,improbable,0.6785714285714286
1896,inconceivable,3,15,impossible,0.7857142857142857
1897,inconceivable,3,15,inconceivable,0.9285714285714286
1898,inconceivable,3,15,syntactic,0.9642857142857143
1899,inconceivable,3,15,train,0.9910714285714286
1900,inconceivable,3,16,improbable,0.6071428571428571
1901,inconceivable,3,16,impossible,0.75
1902,inconceivable,3,16,inconceivable,0.9285714285714286
1903,inconceivable,3,16,syntactic,1.0
1904,inconceivable,3,16,train,0.9910714285714286
1905,inconceivable,3,17,improbable,0.5357142857142857
1906,inconceivable,3,17,impossible,0.75
1907,inconceivable,3,17,inconceivable,0.8571428571428571
1908,inconceivable,3,17,syntactic,1.0
1909,inconceivable,3,17,train,0.9910714285714286
1910,inconceivable,3,18,improbable,0.6071428571428571
1911,inconceivable,3,18,impossible,0.6785714285714286
1912,inconceivable,3,18,inconceivable,0.8571428571428571
1913,inconceivable,3,18,syntactic,0.9642857142857143
1914,inconceivable,3,18,train,0.9732142857142857
1915,inconceivable,3,19,improbable,0.6428571428571429
1916,inconceivable,3,19,impossible,0.7142857142857143
1917,inconceivable,3,19,inconceivable,0.8571428571428571
1918,inconceivable,3,19,syntactic,0.9285714285714286
1919,inconceivable,3,19,train,0.9821428571428571
1920,inconceivable,3,20,improbable,0.6071428571428571
1921,inconceivable,3,20,impossible,0.7142857142857143
1922,inconceivable,3,20,inconceivable,0.8571428571428571
1923,inconceivable,3,20,syntactic,0.9285714285714286
1924,inconceivable,3,20,train,0.9821428571428571
1925,inconceivable,3,21,improbable,0.6785714285714286
1926,inconceivable,3,21,impossible,0.7142857142857143
1927,inconceivable,3,21,inconceivable,0.8928571428571429
1928,inconceivable,3,21,syntactic,0.9285714285714286
1929,inconceivable,3,21,train,0.9821428571428571
1930,inconceivable,3,22,improbable,0.6785714285714286
1931,inconceivable,3,22,impossible,0.75
1932,inconceivable,3,22,inconceivable,0.8928571428571429
1933,inconceivable,3,22,syntactic,0.9285714285714286
1934,inconceivable,3,22,train,0.9821428571428571
1935,inconceivable,3,23,improbable,0.6428571428571429
1936,inconceivable,3,23,impossible,0.6785714285714286
1937,inconceivable,3,23,inconceivable,0.9285714285714286
1938,inconceivable,3,23,syntactic,0.9285714285714286
1939,inconceivable,3,23,train,0.9821428571428571
1940,inconceivable,3,24,improbable,0.6071428571428571
1941,inconceivable,3,24,impossible,0.8214285714285714
1942,inconceivable,3,24,inconceivable,0.8928571428571429
1943,inconceivable,3,24,syntactic,0.9285714285714286
1944,inconceivable,3,24,train,0.9821428571428571
1945,inconceivable,3,25,improbable,0.6071428571428571
1946,inconceivable,3,25,impossible,0.8214285714285714
1947,inconceivable,3,25,inconceivable,0.9285714285714286
1948,inconceivable,3,25,syntactic,0.9285714285714286
1949,inconceivable,3,25,train,0.9821428571428571
1950,syntactic,3,0,improbable,0.5357142857142857
1951,syntactic,3,0,impossible,0.5357142857142857
1952,syntactic,3,0,inconceivable,0.6428571428571429
1953,syntactic,3,0,syntactic,0.9285714285714286
1954,syntactic,3,0,train,1.0
1955,syntactic,3,1,improbable,0.5
1956,syntactic,3,1,impossible,0.6428571428571429
1957,syntactic,3,1,inconceivable,0.75
1958,syntactic,3,1,syntactic,0.9642857142857143
1959,syntactic,3,1,train,1.0
1960,syntactic,3,2,improbable,0.5357142857142857
1961,syntactic,3,2,impossible,0.5357142857142857
1962,syntactic,3,2,inconceivable,0.6785714285714286
1963,syntactic,3,2,syntactic,0.9642857142857143
1964,syntactic,3,2,train,1.0
1965,syntactic,3,3,improbable,0.7142857142857143
1966,syntactic,3,3,impossible,0.6785714285714286
1967,syntactic,3,3,inconceivable,0.8571428571428571
1968,syntactic,3,3,syntactic,1.0
1969,syntactic,3,3,train,1.0
1970,syntactic,3,4,improbable,0.39285714285714285
1971,syntactic,3,4,impossible,0.7142857142857143
1972,syntactic,3,4,inconceivable,0.9285714285714286
1973,syntactic,3,4,syntactic,1.0
1974,syntactic,3,4,train,1.0
1975,syntactic,3,5,improbable,0.6428571428571429
1976,syntactic,3,5,impossible,0.6428571428571429
1977,syntactic,3,5,inconceivable,0.9285714285714286
1978,syntactic,3,5,syntactic,1.0
1979,syntactic,3,5,train,1.0
1980,syntactic,3,6,improbable,0.5357142857142857
1981,syntactic,3,6,impossible,0.6428571428571429
1982,syntactic,3,6,inconceivable,1.0
1983,syntactic,3,6,syntactic,1.0
1984,syntactic,3,6,train,1.0
1985,syntactic,3,7,improbable,0.42857142857142855
1986,syntactic,3,7,impossible,0.6428571428571429
1987,syntactic,3,7,inconceivable,0.8571428571428571
1988,syntactic,3,7,syntactic,0.9642857142857143
1989,syntactic,3,7,train,1.0
1990,syntactic,3,8,improbable,0.2857142857142857
1991,syntactic,3,8,impossible,0.6428571428571429
1992,syntactic,3,8,inconceivable,0.9285714285714286
1993,syntactic,3,8,syntactic,1.0
1994,syntactic,3,8,train,1.0
1995,syntactic,3,9,improbable,0.5
1996,syntactic,3,9,impossible,0.6785714285714286
1997,syntactic,3,9,inconceivable,0.9285714285714286
1998,syntactic,3,9,syntactic,1.0
1999,syntactic,3,9,train,1.0
2000,syntactic,3,10,improbable,0.5
2001,syntactic,3,10,impossible,0.7142857142857143
2002,syntactic,3,10,inconceivable,0.9285714285714286
2003,syntactic,3,10,syntactic,1.0
2004,syntactic,3,10,train,1.0
2005,syntactic,3,11,improbable,0.5714285714285714
2006,syntactic,3,11,impossible,0.7857142857142857
2007,syntactic,3,11,inconceivable,0.9285714285714286
2008,syntactic,3,11,syntactic,1.0
2009,syntactic,3,11,train,1.0
2010,syntactic,3,12,improbable,0.42857142857142855
2011,syntactic,3,12,impossible,0.7142857142857143
2012,syntactic,3,12,inconceivable,0.9285714285714286
2013,syntactic,3,12,syntactic,1.0
2014,syntactic,3,12,train,1.0
2015,syntactic,3,13,improbable,0.6785714285714286
2016,syntactic,3,13,impossible,0.75
2017,syntactic,3,13,inconceivable,0.9285714285714286
2018,syntactic,3,13,syntactic,1.0
2019,syntactic,3,13,train,1.0
2020,syntactic,3,14,improbable,0.5714285714285714
2021,syntactic,3,14,impossible,0.75
2022,syntactic,3,14,inconceivable,0.9285714285714286
2023,syntactic,3,14,syntactic,1.0
2024,syntactic,3,14,train,1.0
2025,syntactic,3,15,improbable,0.5357142857142857
2026,syntactic,3,15,impossible,0.6428571428571429
2027,syntactic,3,15,inconceivable,0.8928571428571429
2028,syntactic,3,15,syntactic,1.0
2029,syntactic,3,15,train,1.0
2030,syntactic,3,16,improbable,0.5
2031,syntactic,3,16,impossible,0.7142857142857143
2032,syntactic,3,16,inconceivable,0.8571428571428571
2033,syntactic,3,16,syntactic,1.0
2034,syntactic,3,16,train,1.0
2035,syntactic,3,17,improbable,0.6071428571428571
2036,syntactic,3,17,impossible,0.6785714285714286
2037,syntactic,3,17,inconceivable,0.9642857142857143
2038,syntactic,3,17,syntactic,1.0
2039,syntactic,3,17,train,1.0
2040,syntactic,3,18,improbable,0.6071428571428571
2041,syntactic,3,18,impossible,0.6785714285714286
2042,syntactic,3,18,inconceivable,0.8571428571428571
2043,syntactic,3,18,syntactic,1.0
2044,syntactic,3,18,train,1.0
2045,syntactic,3,19,improbable,0.5357142857142857
2046,syntactic,3,19,impossible,0.6785714285714286
2047,syntactic,3,19,inconceivable,0.8571428571428571
2048,syntactic,3,19,syntactic,1.0
2049,syntactic,3,19,train,1.0
2050,syntactic,3,20,improbable,0.6071428571428571
2051,syntactic,3,20,impossible,0.6428571428571429
2052,syntactic,3,20,inconceivable,0.8214285714285714
2053,syntactic,3,20,syntactic,1.0
2054,syntactic,3,20,train,1.0
2055,syntactic,3,21,improbable,0.5714285714285714
2056,syntactic,3,21,impossible,0.5714285714285714
2057,syntactic,3,21,inconceivable,0.8928571428571429
2058,syntactic,3,21,syntactic,1.0
2059,syntactic,3,21,train,1.0
2060,syntactic,3,22,improbable,0.75
2061,syntactic,3,22,impossible,0.6785714285714286
2062,syntactic,3,22,inconceivable,0.9285714285714286
2063,syntactic,3,22,syntactic,1.0
2064,syntactic,3,22,train,1.0
2065,syntactic,3,23,improbable,0.6071428571428571
2066,syntactic,3,23,impossible,0.7142857142857143
2067,syntactic,3,23,inconceivable,0.9285714285714286
2068,syntactic,3,23,syntactic,1.0
2069,syntactic,3,23,train,1.0
2070,syntactic,3,24,improbable,0.5714285714285714
2071,syntactic,3,24,impossible,0.6785714285714286
2072,syntactic,3,24,inconceivable,0.9285714285714286
2073,syntactic,3,24,syntactic,1.0
2074,syntactic,3,24,train,1.0
2075,syntactic,3,25,improbable,0.6071428571428571
2076,syntactic,3,25,impossible,0.7142857142857143
2077,syntactic,3,25,inconceivable,0.9285714285714286
2078,syntactic,3,25,syntactic,1.0
2079,syntactic,3,25,train,0.9910714285714286
2080,improbable,4,0,improbable,0.4642857142857143
2081,improbable,4,0,impossible,0.39285714285714285
2082,improbable,4,0,inconceivable,0.6428571428571429
2083,improbable,4,0,syntactic,0.6785714285714286
2084,improbable,4,0,train,0.7857142857142857
2085,improbable,4,1,improbable,0.5357142857142857
2086,improbable,4,1,impossible,0.42857142857142855
2087,improbable,4,1,inconceivable,0.5
2088,improbable,4,1,syntactic,0.5
2089,improbable,4,1,train,0.7946428571428571
2090,improbable,4,2,improbable,0.5714285714285714
2091,improbable,4,2,impossible,0.6428571428571429
2092,improbable,4,2,inconceivable,0.6785714285714286
2093,improbable,4,2,syntactic,0.8571428571428571
2094,improbable,4,2,train,0.8035714285714286
2095,improbable,4,3,improbable,0.5714285714285714
2096,improbable,4,3,impossible,0.7857142857142857
2097,improbable,4,3,inconceivable,0.9285714285714286
2098,improbable,4,3,syntactic,0.8928571428571429
2099,improbable,4,3,train,0.8214285714285714
2100,improbable,4,4,improbable,0.5714285714285714
2101,improbable,4,4,impossible,0.7142857142857143
2102,improbable,4,4,inconceivable,0.9285714285714286
2103,improbable,4,4,syntactic,0.8571428571428571
2104,improbable,4,4,train,0.8303571428571429
2105,improbable,4,5,improbable,0.6785714285714286
2106,improbable,4,5,impossible,0.7857142857142857
2107,improbable,4,5,inconceivable,0.9285714285714286
2108,improbable,4,5,syntactic,0.8571428571428571
2109,improbable,4,5,train,0.8125
2110,improbable,4,6,improbable,0.5714285714285714
2111,improbable,4,6,impossible,0.7142857142857143
2112,improbable,4,6,inconceivable,0.9642857142857143
2113,improbable,4,6,syntactic,0.9285714285714286
2114,improbable,4,6,train,0.8035714285714286
2115,improbable,4,7,improbable,0.6785714285714286
2116,improbable,4,7,impossible,0.8928571428571429
2117,improbable,4,7,inconceivable,0.7857142857142857
2118,improbable,4,7,syntactic,0.5357142857142857
2119,improbable,4,7,train,0.8035714285714286
2120,improbable,4,8,improbable,0.5714285714285714
2121,improbable,4,8,impossible,0.6428571428571429
2122,improbable,4,8,inconceivable,0.6428571428571429
2123,improbable,4,8,syntactic,0.6785714285714286
2124,improbable,4,8,train,0.8035714285714286
2125,improbable,4,9,improbable,0.75
2126,improbable,4,9,impossible,0.7857142857142857
2127,improbable,4,9,inconceivable,0.8928571428571429
2128,improbable,4,9,syntactic,0.8571428571428571
2129,improbable,4,9,train,0.8125
2130,improbable,4,10,improbable,0.6071428571428571
2131,improbable,4,10,impossible,0.7857142857142857
2132,improbable,4,10,inconceivable,0.8571428571428571
2133,improbable,4,10,syntactic,0.6428571428571429
2134,improbable,4,10,train,0.8392857142857143
2135,improbable,4,11,improbable,0.75
2136,improbable,4,11,impossible,0.8571428571428571
2137,improbable,4,11,inconceivable,0.8928571428571429
2138,improbable,4,11,syntactic,0.8571428571428571
2139,improbable,4,11,train,0.8035714285714286
2140,improbable,4,12,improbable,0.7142857142857143
2141,improbable,4,12,impossible,0.8928571428571429
2142,improbable,4,12,inconceivable,0.8928571428571429
2143,improbable,4,12,syntactic,0.8928571428571429
2144,improbable,4,12,train,0.8392857142857143
2145,improbable,4,13,improbable,0.6428571428571429
2146,improbable,4,13,impossible,0.8214285714285714
2147,improbable,4,13,inconceivable,0.8571428571428571
2148,improbable,4,13,syntactic,0.8571428571428571
2149,improbable,4,13,train,0.8392857142857143
2150,improbable,4,14,improbable,0.7142857142857143
2151,improbable,4,14,impossible,0.8214285714285714
2152,improbable,4,14,inconceivable,0.8928571428571429
2153,improbable,4,14,syntactic,0.75
2154,improbable,4,14,train,0.8839285714285714
2155,improbable,4,15,improbable,0.6785714285714286
2156,improbable,4,15,impossible,0.8214285714285714
2157,improbable,4,15,inconceivable,0.75
2158,improbable,4,15,syntactic,0.7142857142857143
2159,improbable,4,15,train,0.8571428571428571
2160,improbable,4,16,improbable,0.6785714285714286
2161,improbable,4,16,impossible,0.8571428571428571
2162,improbable,4,16,inconceivable,0.7857142857142857
2163,improbable,4,16,syntactic,0.75
2164,improbable,4,16,train,0.8214285714285714
2165,improbable,4,17,improbable,0.6785714285714286
2166,improbable,4,17,impossible,0.8214285714285714
2167,improbable,4,17,inconceivable,0.7857142857142857
2168,improbable,4,17,syntactic,0.7857142857142857
2169,improbable,4,17,train,0.8392857142857143
2170,improbable,4,18,improbable,0.8214285714285714
2171,improbable,4,18,impossible,0.8571428571428571
2172,improbable,4,18,inconceivable,0.75
2173,improbable,4,18,syntactic,0.8214285714285714
2174,improbable,4,18,train,0.8035714285714286
2175,improbable,4,19,improbable,0.6785714285714286
2176,improbable,4,19,impossible,0.9285714285714286
2177,improbable,4,19,inconceivable,0.8214285714285714
2178,improbable,4,19,syntactic,0.75
2179,improbable,4,19,train,0.7946428571428571
2180,improbable,4,20,improbable,0.7142857142857143
2181,improbable,4,20,impossible,0.8928571428571429
2182,improbable,4,20,inconceivable,0.8571428571428571
2183,improbable,4,20,syntactic,0.7857142857142857
2184,improbable,4,20,train,0.8303571428571429
2185,improbable,4,21,improbable,0.5714285714285714
2186,improbable,4,21,impossible,0.75
2187,improbable,4,21,inconceivable,0.7857142857142857
2188,improbable,4,21,syntactic,0.8214285714285714
2189,improbable,4,21,train,0.7946428571428571
2190,improbable,4,22,improbable,0.75
2191,improbable,4,22,impossible,0.7857142857142857
2192,improbable,4,22,inconceivable,0.7857142857142857
2193,improbable,4,22,syntactic,0.8214285714285714
2194,improbable,4,22,train,0.8214285714285714
2195,improbable,4,23,improbable,0.6428571428571429
2196,improbable,4,23,impossible,0.8214285714285714
2197,improbable,4,23,inconceivable,0.6785714285714286
2198,improbable,4,23,syntactic,0.6428571428571429
2199,improbable,4,23,train,0.8303571428571429
2200,improbable,4,24,improbable,0.6428571428571429
2201,improbable,4,24,impossible,0.75
2202,improbable,4,24,inconceivable,0.7142857142857143
2203,improbable,4,24,syntactic,0.7857142857142857
2204,improbable,4,24,train,0.8482142857142857
2205,improbable,4,25,improbable,0.8214285714285714
2206,improbable,4,25,impossible,0.8214285714285714
2207,improbable,4,25,inconceivable,0.75
2208,improbable,4,25,syntactic,0.9642857142857143
2209,improbable,4,25,train,0.8214285714285714
2210,impossible,4,0,improbable,0.5
2211,impossible,4,0,impossible,0.4642857142857143
2212,impossible,4,0,inconceivable,0.6071428571428571
2213,impossible,4,0,syntactic,0.7857142857142857
2214,impossible,4,0,train,0.8125
2215,impossible,4,1,improbable,0.4642857142857143
2216,impossible,4,1,impossible,0.5357142857142857
2217,impossible,4,1,inconceivable,0.7142857142857143
2218,impossible,4,1,syntactic,0.4642857142857143
2219,impossible,4,1,train,0.8303571428571429
2220,impossible,4,2,improbable,0.7857142857142857
2221,impossible,4,2,impossible,0.75
2222,impossible,4,2,inconceivable,0.8214285714285714
2223,impossible,4,2,syntactic,0.8571428571428571
2224,impossible,4,2,train,0.8303571428571429
2225,impossible,4,3,improbable,0.5
2226,impossible,4,3,impossible,0.8571428571428571
2227,impossible,4,3,inconceivable,0.9642857142857143
2228,impossible,4,3,syntactic,0.9642857142857143
2229,impossible,4,3,train,0.8125
2230,impossible,4,4,improbable,0.6071428571428571
2231,impossible,4,4,impossible,0.7857142857142857
2232,impossible,4,4,inconceivable,0.9642857142857143
2233,impossible,4,4,syntactic,0.9642857142857143
2234,impossible,4,4,train,0.8660714285714286
2235,impossible,4,5,improbable,0.6428571428571429
2236,impossible,4,5,impossible,0.75
2237,impossible,4,5,inconceivable,0.9642857142857143
2238,impossible,4,5,syntactic,1.0
2239,impossible,4,5,train,0.875
2240,impossible,4,6,improbable,0.6785714285714286
2241,impossible,4,6,impossible,0.8571428571428571
2242,impossible,4,6,inconceivable,1.0
2243,impossible,4,6,syntactic,1.0
2244,impossible,4,6,train,0.8303571428571429
2245,impossible,4,7,improbable,0.6785714285714286
2246,impossible,4,7,impossible,0.8928571428571429
2247,impossible,4,7,inconceivable,1.0
2248,impossible,4,7,syntactic,1.0
2249,impossible,4,7,train,0.9017857142857143
2250,impossible,4,8,improbable,0.5
2251,impossible,4,8,impossible,0.7857142857142857
2252,impossible,4,8,inconceivable,0.9642857142857143
2253,impossible,4,8,syntactic,1.0
2254,impossible,4,8,train,0.9196428571428571
2255,impossible,4,9,improbable,0.5357142857142857
2256,impossible,4,9,impossible,0.8928571428571429
2257,impossible,4,9,inconceivable,1.0
2258,impossible,4,9,syntactic,1.0
2259,impossible,4,9,train,0.9285714285714286
2260,impossible,4,10,improbable,0.6785714285714286
2261,impossible,4,10,impossible,0.8928571428571429
2262,impossible,4,10,inconceivable,0.9642857142857143
2263,impossible,4,10,syntactic,0.9642857142857143
2264,impossible,4,10,train,0.9017857142857143
2265,impossible,4,11,improbable,0.7142857142857143
2266,impossible,4,11,impossible,0.9285714285714286
2267,impossible,4,11,inconceivable,1.0
2268,impossible,4,11,syntactic,1.0
2269,impossible,4,11,train,0.9285714285714286
2270,impossible,4,12,improbable,0.8214285714285714
2271,impossible,4,12,impossible,0.9285714285714286
2272,impossible,4,12,inconceivable,0.9642857142857143
2273,impossible,4,12,syntactic,1.0
2274,impossible,4,12,train,0.9285714285714286
2275,impossible,4,13,improbable,0.75
2276,impossible,4,13,impossible,0.9642857142857143
2277,impossible,4,13,inconceivable,0.9642857142857143
2278,impossible,4,13,syntactic,0.9642857142857143
2279,impossible,4,13,train,0.9285714285714286
2280,impossible,4,14,improbable,0.6428571428571429
2281,impossible,4,14,impossible,0.9642857142857143
2282,impossible,4,14,inconceivable,0.9642857142857143
2283,impossible,4,14,syntactic,1.0
2284,impossible,4,14,train,0.9196428571428571
2285,impossible,4,15,improbable,0.7142857142857143
2286,impossible,4,15,impossible,0.8571428571428571
2287,impossible,4,15,inconceivable,0.9642857142857143
2288,impossible,4,15,syntactic,0.9285714285714286
2289,impossible,4,15,train,0.9107142857142857
2290,impossible,4,16,improbable,0.75
2291,impossible,4,16,impossible,0.8571428571428571
2292,impossible,4,16,inconceivable,0.9285714285714286
2293,impossible,4,16,syntactic,0.9642857142857143
2294,impossible,4,16,train,0.9285714285714286
2295,impossible,4,17,improbable,0.6785714285714286
2296,impossible,4,17,impossible,0.8571428571428571
2297,impossible,4,17,inconceivable,0.8928571428571429
2298,impossible,4,17,syntactic,0.9285714285714286
2299,impossible,4,17,train,0.9196428571428571
2300,impossible,4,18,improbable,0.75
2301,impossible,4,18,impossible,0.8214285714285714
2302,impossible,4,18,inconceivable,0.8928571428571429
2303,impossible,4,18,syntactic,0.9285714285714286
2304,impossible,4,18,train,0.8928571428571429
2305,impossible,4,19,improbable,0.7142857142857143
2306,impossible,4,19,impossible,0.8214285714285714
2307,impossible,4,19,inconceivable,0.9285714285714286
2308,impossible,4,19,syntactic,0.9642857142857143
2309,impossible,4,19,train,0.9017857142857143
2310,impossible,4,20,improbable,0.7142857142857143
2311,impossible,4,20,impossible,0.8571428571428571
2312,impossible,4,20,inconceivable,0.8571428571428571
2313,impossible,4,20,syntactic,0.9285714285714286
2314,impossible,4,20,train,0.8839285714285714
2315,impossible,4,21,improbable,0.6071428571428571
2316,impossible,4,21,impossible,0.8571428571428571
2317,impossible,4,21,inconceivable,0.8214285714285714
2318,impossible,4,21,syntactic,0.8928571428571429
2319,impossible,4,21,train,0.9017857142857143
2320,impossible,4,22,improbable,0.6428571428571429
2321,impossible,4,22,impossible,0.9285714285714286
2322,impossible,4,22,inconceivable,0.8214285714285714
2323,impossible,4,22,syntactic,0.9285714285714286
2324,impossible,4,22,train,0.9107142857142857
2325,impossible,4,23,improbable,0.5714285714285714
2326,impossible,4,23,impossible,0.8214285714285714
2327,impossible,4,23,inconceivable,0.75
2328,impossible,4,23,syntactic,0.9285714285714286
2329,impossible,4,23,train,0.9196428571428571
2330,impossible,4,24,improbable,0.5714285714285714
2331,impossible,4,24,impossible,0.8928571428571429
2332,impossible,4,24,inconceivable,0.8571428571428571
2333,impossible,4,24,syntactic,0.9285714285714286
2334,impossible,4,24,train,0.8928571428571429
2335,impossible,4,25,improbable,0.5714285714285714
2336,impossible,4,25,impossible,0.8571428571428571
2337,impossible,4,25,inconceivable,0.8214285714285714
2338,impossible,4,25,syntactic,0.8928571428571429
2339,impossible,4,25,train,0.9017857142857143
2340,inconceivable,4,0,improbable,0.42857142857142855
2341,inconceivable,4,0,impossible,0.5357142857142857
2342,inconceivable,4,0,inconceivable,0.8571428571428571
2343,inconceivable,4,0,syntactic,0.75
2344,inconceivable,4,0,train,0.9464285714285714
2345,inconceivable,4,1,improbable,0.32142857142857145
2346,inconceivable,4,1,impossible,0.6071428571428571
2347,inconceivable,4,1,inconceivable,0.7857142857142857
2348,inconceivable,4,1,syntactic,0.6785714285714286
2349,inconceivable,4,1,train,0.875
2350,inconceivable,4,2,improbable,0.4642857142857143
2351,inconceivable,4,2,impossible,0.5357142857142857
2352,inconceivable,4,2,inconceivable,0.7857142857142857
2353,inconceivable,4,2,syntactic,0.8928571428571429
2354,inconceivable,4,2,train,0.8928571428571429
2355,inconceivable,4,3,improbable,0.5357142857142857
2356,inconceivable,4,3,impossible,0.7142857142857143
2357,inconceivable,4,3,inconceivable,1.0
2358,inconceivable,4,3,syntactic,1.0
2359,inconceivable,4,3,train,1.0
2360,inconceivable,4,4,improbable,0.6071428571428571
2361,inconceivable,4,4,impossible,0.7857142857142857
2362,inconceivable,4,4,inconceivable,1.0
2363,inconceivable,4,4,syntactic,1.0
2364,inconceivable,4,4,train,0.9821428571428571
2365,inconceivable,4,5,improbable,0.6071428571428571
2366,inconceivable,4,5,impossible,0.8214285714285714
2367,inconceivable,4,5,inconceivable,1.0
2368,inconceivable,4,5,syntactic,1.0
2369,inconceivable,4,5,train,0.9821428571428571
2370,inconceivable,4,6,improbable,0.5714285714285714
2371,inconceivable,4,6,impossible,0.75
2372,inconceivable,4,6,inconceivable,1.0
2373,inconceivable,4,6,syntactic,1.0
2374,inconceivable,4,6,train,0.9910714285714286
2375,inconceivable,4,7,improbable,0.6428571428571429
2376,inconceivable,4,7,impossible,0.8214285714285714
2377,inconceivable,4,7,inconceivable,1.0
2378,inconceivable,4,7,syntactic,1.0
2379,inconceivable,4,7,train,0.9910714285714286
2380,inconceivable,4,8,improbable,0.7142857142857143
2381,inconceivable,4,8,impossible,0.7857142857142857
2382,inconceivable,4,8,inconceivable,1.0
2383,inconceivable,4,8,syntactic,1.0
2384,inconceivable,4,8,train,0.9910714285714286
2385,inconceivable,4,9,improbable,0.5714285714285714
2386,inconceivable,4,9,impossible,0.9285714285714286
2387,inconceivable,4,9,inconceivable,1.0
2388,inconceivable,4,9,syntactic,1.0
2389,inconceivable,4,9,train,0.9910714285714286
2390,inconceivable,4,10,improbable,0.5357142857142857
2391,inconceivable,4,10,impossible,0.75
2392,inconceivable,4,10,inconceivable,1.0
2393,inconceivable,4,10,syntactic,1.0
2394,inconceivable,4,10,train,0.9910714285714286
2395,inconceivable,4,11,improbable,0.6071428571428571
2396,inconceivable,4,11,impossible,0.9285714285714286
2397,inconceivable,4,11,inconceivable,1.0
2398,inconceivable,4,11,syntactic,1.0
2399,inconceivable,4,11,train,1.0
2400,inconceivable,4,12,improbable,0.6785714285714286
2401,inconceivable,4,12,impossible,0.9285714285714286
2402,inconceivable,4,12,inconceivable,1.0
2403,inconceivable,4,12,syntactic,1.0
2404,inconceivable,4,12,train,1.0
